RegionID,Date,Rental Value
394705,3/31/2018,1066.447218
394705,4/30/2018,1074.909634
394705,5/31/2018,1080.71203
394705,6/30/2018,1087.420899
394705,7/31/2018,1089.50754
394705,8/31/2018,1091.206752
394705,9/30/2018,1087.890992
394705,10/31/2018,1087.411743
394705,11/30/2018,1087.775753
394705,12/31/2018,1091.122951
394705,1/31/2019,1094.556538
394705,2/28/2019,1100.239796
394705,3/31/2019,1110.190938
394705,4/30/2019,1121.531806
394705,5/31/2019,1127.856107
394705,6/30/2019,1133.468227
394705,7/31/2019,1134.44937
394705,8/31/2019,1135.007123
394705,9/30/2019,1137.581103
394705,10/31/2019,1136.808706
394705,11/30/2019,1134.260805
394705,12/31/2019,1130.754523
394705,1/31/2020,1136.873868
394705,2/29/2020,1150.980987
394705,3/31/2020,1163.984462
394705,4/30/2020,1169.125207
394705,5/31/2020,1181.512187
394705,6/30/2020,1190.117557
394705,7/31/2020,1200.951627
394705,8/31/2020,1205.878816
394705,9/30/2020,1209.841989
394705,10/31/2020,1216.847099
394705,11/30/2020,1213.929451
394705,12/31/2020,1219.865252
394705,1/31/2021,1223.037016
394705,2/28/2021,1232.087069
394705,3/31/2021,1239.75472
394705,4/30/2021,1251.804948
394705,5/31/2021,1270.968735
394705,6/30/2021,1290.365041
394705,7/31/2021,1312.449733
394705,8/31/2021,1332.737717
394705,9/30/2021,1348.895236
394705,10/31/2021,1359.130654
394705,11/30/2021,1364.281493
394705,12/31/2021,1365.309809
394705,1/31/2022,1367.349496
394705,2/28/2022,1375.134045
394705,3/31/2022,1391.351456
394705,4/30/2022,1413.411693
394705,5/31/2022,1433.474085
394705,6/30/2022,1455.57721
394705,7/31/2022,1475.368711
394705,8/31/2022,1487.254695
394705,9/30/2022,1488.60013
394705,10/31/2022,1483.884776
394705,11/30/2022,1481.276968
394705,12/31/2022,1482.707787
394705,1/31/2023,1486.319297
394705,2/28/2023,1488.794779
394705,3/31/2023,1495.873839
394705,4/30/2023,1505.392458
394705,5/31/2023,1519.028527
394705,6/30/2023,1527.572429
394705,7/31/2023,1534.483194
394705,8/31/2023,1540.334069
394705,9/30/2023,1542.920169
394705,10/31/2023,1545.35749
394705,11/30/2023,1546.170852
394705,12/31/2023,1552.511135
394705,1/31/2024,1558.064959
394705,2/29/2024,1567.465553
394705,3/31/2024,1573.582396
394705,4/30/2024,1575.851891
394705,5/31/2024,1581.637264
394705,6/30/2024,1588.624981
394475,1/31/2015,899.7602088
394475,2/28/2015,907.0877
394475,3/31/2015,911.6226861
394475,4/30/2015,919.9715073
394475,5/31/2015,922.8564795
394475,6/30/2015,921.0160977
394475,7/31/2015,920.7898581
394475,8/31/2015,922.2662732
394475,9/30/2015,926.1495743
394475,10/31/2015,923.705904
394475,11/30/2015,923.9951978
394475,12/31/2015,920.7021534
394475,1/31/2016,927.05289
394475,2/29/2016,925.912203
394475,3/31/2016,927.673439
394475,4/30/2016,926.4391499
394475,5/31/2016,935.4414276
394475,6/30/2016,942.4875376
394475,7/31/2016,946.6914147
394475,8/31/2016,945.318545
394475,9/30/2016,944.6391639
394475,10/31/2016,945.3600716
394475,11/30/2016,943.0284452
394475,12/31/2016,938.2602871
394475,1/31/2017,938.5481077
394475,2/28/2017,943.4182856
394475,3/31/2017,954.2321777
394475,4/30/2017,961.6755392
394475,5/31/2017,969.7308384
394475,6/30/2017,972.4644726
394475,7/31/2017,971.71869
394475,8/31/2017,970.0659275
394475,9/30/2017,971.2660462
394475,10/31/2017,971.2425041
394475,11/30/2017,971.1778179
394475,12/31/2017,963.5925935
394475,1/31/2018,967.5054874
394475,2/28/2018,973.6741418
394475,3/31/2018,987.1782002
394475,4/30/2018,991.0195846
394475,5/31/2018,995.1208935
394475,6/30/2018,999.1766058
394475,7/31/2018,1001.115652
394475,8/31/2018,1005.434452
394475,9/30/2018,1003.699375
394475,10/31/2018,1009.025231
394475,11/30/2018,1008.083109
394475,12/31/2018,1011.703428
394475,1/31/2019,1010.515386
394475,2/28/2019,1016.356615
394475,3/31/2019,1023.228931
394475,4/30/2019,1034.433995
394475,5/31/2019,1040.398381
394475,6/30/2019,1046.966631
394475,7/31/2019,1047.62823
394475,8/31/2019,1049.487366
394475,9/30/2019,1049.998987
394475,10/31/2019,1050.148981
394475,11/30/2019,1046.188643
394475,12/31/2019,1046.956565
394475,1/31/2020,1048.176859
394475,2/29/2020,1058.661662
394475,3/31/2020,1066.859132
394475,4/30/2020,1077.843576
394475,5/31/2020,1083.122957
394475,6/30/2020,1087.554127
394475,7/31/2020,1093.219294
394475,8/31/2020,1102.135374
394475,9/30/2020,1109.646589
394475,10/31/2020,1109.626259
394475,11/30/2020,1107.052704
394475,12/31/2020,1104.232478
394475,1/31/2021,1113.329078
394475,2/28/2021,1122.266018
394475,3/31/2021,1138.718232
394475,4/30/2021,1143.830701
394475,5/31/2021,1155.585719
394475,6/30/2021,1165.696058
394475,7/31/2021,1187.135158
394475,8/31/2021,1199.309867
394475,9/30/2021,1208.722164
394475,10/31/2021,1220.759437
394475,11/30/2021,1224.542251
394475,12/31/2021,1228.924182
394475,1/31/2022,1220.863802
394475,2/28/2022,1234.941414
394475,3/31/2022,1245.445208
394475,4/30/2022,1264.01779
394475,5/31/2022,1278.579526
394475,6/30/2022,1293.851963
394475,7/31/2022,1301.0909
394475,8/31/2022,1304.115365
394475,9/30/2022,1307.395825
394475,10/31/2022,1308.52616
394475,11/30/2022,1306.887371
394475,12/31/2022,1309.100988
394475,1/31/2023,1314.940054
394475,2/28/2023,1322.172977
394475,3/31/2023,1327.759149
394475,4/30/2023,1338.071765
394475,5/31/2023,1345.469884
394475,6/30/2023,1350.525718
394475,7/31/2023,1357.634447
394475,8/31/2023,1368.392668
394475,9/30/2023,1369.030823
394475,10/31/2023,1369.47531
394475,11/30/2023,1372.347863
394475,12/31/2023,1386.913305
394475,1/31/2024,1398.715454
394475,2/29/2024,1412.61907
394475,3/31/2024,1414.922471
394475,4/30/2024,1425.41642
394475,5/31/2024,1432.163116
394475,6/30/2024,1447.287164
395059,1/31/2015,2557.041311
395059,2/28/2015,2570.08468
395059,3/31/2015,2588.357755
395059,4/30/2015,2626.887765
395059,5/31/2015,2686.314328
395059,6/30/2015,2741.945978
395059,7/31/2015,2781.196912
395059,8/31/2015,2793.748655
395059,9/30/2015,2784.359817
395059,10/31/2015,2776.749885
395059,11/30/2015,2766.139246
395059,12/31/2015,2769.194702
395059,1/31/2016,2768.690122
395059,2/29/2016,2782.574952
395059,3/31/2016,2797.601114
395059,4/30/2016,2804.423886
395059,5/31/2016,2831.850109
395059,6/30/2016,2846.57345
395059,7/31/2016,2865.007315
395059,8/31/2016,2841.462432
395059,9/30/2016,2822.756401
395059,10/31/2016,2785.626498
395059,11/30/2016,2770.167552
395059,12/31/2016,2758.55761
395059,1/31/2017,2783.99506
395059,2/28/2017,2804.383375
395059,3/31/2017,2837.72434
395059,4/30/2017,2855.612366
395059,5/31/2017,2889.672091
395059,6/30/2017,2913.436738
395059,7/31/2017,2931.139706
395059,8/31/2017,2928.832387
395059,9/30/2017,2922.212759
395059,10/31/2017,2912.27805
395059,11/30/2017,2905.193609
395059,12/31/2017,2895.504771
395059,1/31/2018,2902.738843
395059,2/28/2018,2924.846436
395059,3/31/2018,2951.918465
395059,4/30/2018,2976.143154
395059,5/31/2018,2989.925628
395059,6/30/2018,3010.562825
395059,7/31/2018,3026.158138
395059,8/31/2018,3035.285474
395059,9/30/2018,3024.130762
395059,10/31/2018,3005.368776
395059,11/30/2018,2995.556089
395059,12/31/2018,2994.253072
395059,1/31/2019,3001.238606
395059,2/28/2019,3006.862742
395059,3/31/2019,3025.207535
395059,4/30/2019,3044.294521
395059,5/31/2019,3065.359406
395059,6/30/2019,3082.966211
395059,7/31/2019,3097.599658
395059,8/31/2019,3102.833112
395059,9/30/2019,3093.191105
395059,10/31/2019,3081.963884
395059,11/30/2019,3067.206826
395059,12/31/2019,3073.705568
395059,1/31/2020,3075.267136
395059,2/29/2020,3089.319027
395059,3/31/2020,3099.195887
395059,4/30/2020,3096.745865
395059,5/31/2020,3080.007295
395059,6/30/2020,3049.716409
395059,7/31/2020,3017.941566
395059,8/31/2020,2981.219317
395059,9/30/2020,2940.697893
395059,10/31/2020,2894.018927
395059,11/30/2020,2865.145486
395059,12/31/2020,2837.202933
395059,1/31/2021,2826.789904
395059,2/28/2021,2823.585097
395059,3/31/2021,2836.270552
395059,4/30/2021,2864.942757
395059,5/31/2021,2904.250145
395059,6/30/2021,2949.749043
395059,7/31/2021,3002.379552
395059,8/31/2021,3045.023781
395059,9/30/2021,3067.605873
395059,10/31/2021,3069.415774
395059,11/30/2021,3054.15779
395059,12/31/2021,3051.755558
395059,1/31/2022,3067.07145
395059,2/28/2022,3099.76416
395059,3/31/2022,3134.596042
395059,4/30/2022,3177.161363
395059,5/31/2022,3219.278507
395059,6/30/2022,3271.138949
395059,7/31/2022,3308.879871
395059,8/31/2022,3334.314216
395059,9/30/2022,3332.60694
395059,10/31/2022,3307.209066
395059,11/30/2022,3272.429555
395059,12/31/2022,3243.303956
395059,1/31/2023,3240.753072
395059,2/28/2023,3250.866411
395059,3/31/2023,3274.396248
395059,4/30/2023,3290.057771
395059,5/31/2023,3313.96513
395059,6/30/2023,3329.075983
395059,7/31/2023,3344.821709
395059,8/31/2023,3347.164953
395059,9/30/2023,3338.536534
395059,10/31/2023,3314.852178
395059,11/30/2023,3282.612969
395059,12/31/2023,3267.656676
395059,1/31/2024,3278.906278
395059,2/29/2024,3308.317598
395059,3/31/2024,3339.323039
395059,4/30/2024,3361.843
395059,5/31/2024,3395.040247
395059,6/30/2024,3428.971448
394902,1/31/2015,1194.349609
394902,2/28/2015,1198.663006
394902,3/31/2015,1213.173083
394902,4/30/2015,1218.006804
394902,5/31/2015,1233.424758
394902,6/30/2015,1243.119092
394902,7/31/2015,1253.721487
394902,8/31/2015,1257.280907
394902,9/30/2015,1256.147537
394902,10/31/2015,1260.268231
394902,11/30/2015,1252.882135
394902,12/31/2015,1255.285856
394902,1/31/2016,1263.563104
394902,2/29/2016,1278.718663
394902,3/31/2016,1289.038822
394902,4/30/2016,1290.880796
394902,5/31/2016,1299.932414
394902,6/30/2016,1311.663468
394902,7/31/2016,1321.990864
394902,8/31/2016,1329.355796
394902,9/30/2016,1327.62511
394902,10/31/2016,1322.573998
394902,11/30/2016,1311.098252
394902,12/31/2016,1309.830746
394902,1/31/2017,1317.611821
394902,2/28/2017,1331.164797
394902,3/31/2017,1347.263769
394902,4/30/2017,1357.145318
394902,5/31/2017,1367.76346
394902,6/30/2017,1369.853429
394902,7/31/2017,1375.452155
394902,8/31/2017,1379.223355
394902,9/30/2017,1379.123748
394902,10/31/2017,1372.79649
394902,11/30/2017,1364.07254
394902,12/31/2017,1362.665745
394902,1/31/2018,1369.769997
394902,2/28/2018,1377.916948
394902,3/31/2018,1385.091459
394902,4/30/2018,1392.325949
394902,5/31/2018,1402.087689
394902,6/30/2018,1411.507256
394902,7/31/2018,1414.743781
394902,8/31/2018,1414.900044
394902,9/30/2018,1408.423666
394902,10/31/2018,1412.604074
394902,11/30/2018,1410.063957
394902,12/31/2018,1414.675767
394902,1/31/2019,1411.441632
394902,2/28/2019,1418.694805
394902,3/31/2019,1431.288386
394902,4/30/2019,1443.340386
394902,5/31/2019,1458.93472
394902,6/30/2019,1465.718052
394902,7/31/2019,1472.928281
394902,8/31/2019,1473.504336
394902,9/30/2019,1472.430112
394902,10/31/2019,1466.00356
394902,11/30/2019,1466.473194
394902,12/31/2019,1470.431738
394902,1/31/2020,1479.795757
394902,2/29/2020,1484.958188
394902,3/31/2020,1492.588215
394902,4/30/2020,1496.96706
394902,5/31/2020,1500.733923
394902,6/30/2020,1501.740311
394902,7/31/2020,1504.141995
394902,8/31/2020,1508.47311
394902,9/30/2020,1504.079939
394902,10/31/2020,1503.420972
394902,11/30/2020,1494.665008
394902,12/31/2020,1500.998814
394902,1/31/2021,1503.55671
394902,2/28/2021,1516.733614
394902,3/31/2021,1527.130382
394902,4/30/2021,1550.010213
394902,5/31/2021,1580.232975
394902,6/30/2021,1614.816757
394902,7/31/2021,1654.0368
394902,8/31/2021,1689.471436
394902,9/30/2021,1718.540052
394902,10/31/2021,1736.673824
394902,11/30/2021,1744.331484
394902,12/31/2021,1758.057633
394902,1/31/2022,1771.122927
394902,2/28/2022,1791.219257
394902,3/31/2022,1810.435692
394902,4/30/2022,1830.845813
394902,5/31/2022,1856.332011
394902,6/30/2022,1881.320495
394902,7/31/2022,1901.747614
394902,8/31/2022,1906.259489
394902,9/30/2022,1900.811127
394902,10/31/2022,1887.806133
394902,11/30/2022,1883.269137
394902,12/31/2022,1880.193453
394902,1/31/2023,1884.815377
394902,2/28/2023,1887.625783
394902,3/31/2023,1896.039148
394902,4/30/2023,1902.362762
394902,5/31/2023,1913.695155
394902,6/30/2023,1918.128733
394902,7/31/2023,1920.968998
394902,8/31/2023,1919.581547
394902,9/30/2023,1914.727238
394902,10/31/2023,1907.733379
394902,11/30/2023,1895.432301
394902,12/31/2023,1890.352061
394902,1/31/2024,1889.844821
394902,2/29/2024,1895.488523
394902,3/31/2024,1905.189065
394902,4/30/2024,1915.17564
394902,5/31/2024,1928.894768
394902,6/30/2024,1940.40458
395194,1/31/2015,1127.160944
395194,2/28/2015,1128.241478
395194,3/31/2015,1132.105943
395194,4/30/2015,1136.948418
395194,5/31/2015,1142.578569
395194,6/30/2015,1145.491553
395194,7/31/2015,1145.014762
395194,8/31/2015,1144.77647
395194,9/30/2015,1141.999671
395194,10/31/2015,1141.205244
395194,11/30/2015,1138.588176
395194,12/31/2015,1138.886119
395194,1/31/2016,1139.851079
395194,2/29/2016,1141.750199
395194,3/31/2016,1145.840789
395194,4/30/2016,1148.695741
395194,5/31/2016,1153.793201
395194,6/30/2016,1155.376433
395194,7/31/2016,1156.817986
395194,8/31/2016,1155.548545
395194,9/30/2016,1154.129992
395194,10/31/2016,1152.143832
395194,11/30/2016,1149.05596
395194,12/31/2016,1151.577588
395194,1/31/2017,1155.932226
395194,2/28/2017,1164.562131
395194,3/31/2017,1171.092205
395194,4/30/2017,1175.405807
395194,5/31/2017,1178.860369
395194,6/30/2017,1181.713394
395194,7/31/2017,1185.125277
395194,8/31/2017,1185.894461
395194,9/30/2017,1184.30484
395194,10/31/2017,1181.710239
395194,11/30/2017,1180.316128
395194,12/31/2017,1180.578351
395194,1/31/2018,1182.855438
395194,2/28/2018,1188.714604
395194,3/31/2018,1196.576945
395194,4/30/2018,1203.953509
395194,5/31/2018,1207.277025
395194,6/30/2018,1209.678773
395194,7/31/2018,1211.881796
395194,8/31/2018,1214.289
395194,9/30/2018,1210.940401
395194,10/31/2018,1210.750293
395194,11/30/2018,1214.128073
395194,12/31/2018,1218.838396
395194,1/31/2019,1223.788299
395194,2/28/2019,1224.966065
395194,3/31/2019,1233.213686
395194,4/30/2019,1237.289204
395194,5/31/2019,1242.713393
395194,6/30/2019,1248.318037
395194,7/31/2019,1251.032493
395194,8/31/2019,1255.187741
395194,9/30/2019,1255.220609
395194,10/31/2019,1257.978057
395194,11/30/2019,1259.553871
395194,12/31/2019,1267.882235
395194,1/31/2020,1269.015248
395194,2/29/2020,1272.068287
395194,3/31/2020,1267.293478
395194,4/30/2020,1269.556187
395194,5/31/2020,1271.591332
395194,6/30/2020,1279.202277
395194,7/31/2020,1292.695936
395194,8/31/2020,1307.222414
395194,9/30/2020,1318.239443
395194,10/31/2020,1326.917321
395194,11/30/2020,1333.666909
395194,12/31/2020,1340.240137
395194,1/31/2021,1344.127147
395194,2/28/2021,1353.142994
395194,3/31/2021,1366.59286
395194,4/30/2021,1387.378363
395194,5/31/2021,1415.638104
395194,6/30/2021,1447.381815
395194,7/31/2021,1482.761123
395194,8/31/2021,1507.344877
395194,9/30/2021,1529.913856
395194,10/31/2021,1541.836727
395194,11/30/2021,1544.906294
395194,12/31/2021,1544.921665
395194,1/31/2022,1539.253637
395194,2/28/2022,1543.502346
395194,3/31/2022,1552.638594
395194,4/30/2022,1568.060628
395194,5/31/2022,1587.019371
395194,6/30/2022,1597.495336
395194,7/31/2022,1614.253493
395194,8/31/2022,1622.614374
395194,9/30/2022,1637.908356
395194,10/31/2022,1642.488515
395194,11/30/2022,1642.464297
395194,12/31/2022,1637.918549
395194,1/31/2023,1640.180112
395194,2/28/2023,1646.034394
395194,3/31/2023,1654.961533
395194,4/30/2023,1664.072795
395194,5/31/2023,1675.82957
395194,6/30/2023,1681.272858
395194,7/31/2023,1691.228441
395194,8/31/2023,1695.226526
395194,9/30/2023,1709.32978
395194,10/31/2023,1716.417626
395194,11/30/2023,1721.88921
395194,12/31/2023,1721.154101
395194,1/31/2024,1714.518603
395194,2/29/2024,1719.165495
395194,3/31/2024,1729.753197
395194,4/30/2024,1745.255125
395194,5/31/2024,1760.04007
395194,6/30/2024,1770.726752
395005,1/31/2015,1104.077659
395005,2/28/2015,1121.226609
395005,3/31/2015,1139.589527
395005,4/30/2015,1141.321583
395005,5/31/2015,1146.672552
395005,6/30/2015,1144.390327
395005,7/31/2015,1145.795143
395005,8/31/2015,1142.351264
395005,9/30/2015,1141.344667
395005,10/31/2015,1145.776003
395005,11/30/2015,1149.342092
395005,12/31/2015,1158.871313
395005,1/31/2016,1171.231036
395005,2/29/2016,1181.186128
395005,3/31/2016,1192.032119
395005,4/30/2016,1195.045454
395005,5/31/2016,1202.818365
395005,6/30/2016,1192.147646
395005,7/31/2016,1197.945671
395005,8/31/2016,1199.522283
395005,9/30/2016,1210.223225
395005,10/31/2016,1208.791473
395005,11/30/2016,1211.163384
395005,12/31/2016,1224.081303
395005,1/31/2017,1238.47074
395005,2/28/2017,1250.67239
395005,3/31/2017,1257.713056
395005,4/30/2017,1265.735139
395005,5/31/2017,1271.553206
395005,6/30/2017,1271.11697
395005,7/31/2017,1274.163709
395005,8/31/2017,1272.757849
395005,9/30/2017,1244.421062
395005,10/31/2017,1240.685921
395005,11/30/2017,1245.359025
395005,12/31/2017,1282.909498
395005,1/31/2018,1299.907886
395005,2/28/2018,1311.096938
395005,3/31/2018,1321.595912
395005,4/30/2018,1323.215741
395005,5/31/2018,1334.638474
395005,6/30/2018,1346.452307
395005,7/31/2018,1348.674073
395005,8/31/2018,1345.321961
395005,9/30/2018,1342.140207
395005,10/31/2018,1339.569054
395005,11/30/2018,1344.394718
395005,12/31/2018,1345.551945
395005,1/31/2019,1362.048168
395005,2/28/2019,1374.302374
395005,3/31/2019,1387.359465
395005,4/30/2019,1397.934795
395005,5/31/2019,1409.07243
395005,6/30/2019,1413.195577
395005,7/31/2019,1410.882288
395005,8/31/2019,1408.169878
395005,9/30/2019,1414.454816
395005,10/31/2019,1419.517586
395005,11/30/2019,1417.038064
395005,12/31/2019,1413.733129
395005,1/31/2020,1421.794908
395005,2/29/2020,1441.921986
395005,3/31/2020,1457.342603
395005,4/30/2020,1466.078866
395005,5/31/2020,1463.049142
395005,6/30/2020,1465.438271
395005,7/31/2020,1470.62569
395005,8/31/2020,1483.805597
395005,9/30/2020,1499.116455
395005,10/31/2020,1510.207482
395005,11/30/2020,1521.099211
395005,12/31/2020,1529.852267
395005,1/31/2021,1537.997456
395005,2/28/2021,1557.490209
395005,3/31/2021,1578.26716
395005,4/30/2021,1608.853803
395005,5/31/2021,1625.222875
395005,6/30/2021,1639.462707
395005,7/31/2021,1658.666568
395005,8/31/2021,1673.775651
395005,9/30/2021,1695.262535
395005,10/31/2021,1696.445664
395005,11/30/2021,1703.329423
395005,12/31/2021,1709.257043
395005,1/31/2022,1727.803961
395005,2/28/2022,1748.008453
395005,3/31/2022,1768.668557
395005,4/30/2022,1797.993468
395005,5/31/2022,1837.07842
395005,6/30/2022,1866.307777
395005,7/31/2022,1882.910034
395005,8/31/2022,1882.68475
395005,9/30/2022,1876.620721
395005,10/31/2022,1876.518589
395005,11/30/2022,1879.718293
395005,12/31/2022,1892.452548
395005,1/31/2023,1891.77405
395005,2/28/2023,1899.854749
395005,3/31/2023,1913.452054
395005,4/30/2023,1945.212893
395005,5/31/2023,1968.25757
395005,6/30/2023,1992.145556
395005,7/31/2023,2003.913832
395005,8/31/2023,2014.358404
395005,9/30/2023,2016.023076
395005,10/31/2023,2016.488404
395005,11/30/2023,2019.151658
395005,12/31/2023,2036.500199
395005,1/31/2024,2042.405185
395005,2/29/2024,2054.11324
395005,3/31/2024,2067.349154
395005,4/30/2024,2090.911494
395005,5/31/2024,2108.804197
395005,6/30/2024,2118.310779
394714,1/31/2015,1036.231774
394714,2/28/2015,1038.689092
394714,3/31/2015,1043.85982
394714,4/30/2015,1047.272527
394714,5/31/2015,1054.500036
394714,6/30/2015,1059.453906
394714,7/31/2015,1064.670071
394714,8/31/2015,1068.211625
394714,9/30/2015,1068.375304
394714,10/31/2015,1071.058576
394714,11/30/2015,1069.739376
394714,12/31/2015,1072.66945
394714,1/31/2016,1074.121461
394714,2/29/2016,1078.182619
394714,3/31/2016,1083.439055
394714,4/30/2016,1088.883493
394714,5/31/2016,1096.268762
394714,6/30/2016,1100.725421
394714,7/31/2016,1101.597077
394714,8/31/2016,1102.99322
394714,9/30/2016,1102.032266
394714,10/31/2016,1103.782789
394714,11/30/2016,1102.918697
394714,12/31/2016,1101.629015
394714,1/31/2017,1104.781501
394714,2/28/2017,1110.654159
394714,3/31/2017,1123.734752
394714,4/30/2017,1131.972574
394714,5/31/2017,1140.383315
394714,6/30/2017,1146.669322
394714,7/31/2017,1153.195479
394714,8/31/2017,1155.839253
394714,9/30/2017,1153.506743
394714,10/31/2017,1151.955896
394714,11/30/2017,1154.57901
394714,12/31/2017,1161.459886
394714,1/31/2018,1168.896317
394714,2/28/2018,1174.009103
394714,3/31/2018,1181.726422
394714,4/30/2018,1188.674455
394714,5/31/2018,1198.207407
394714,6/30/2018,1204.834063
394714,7/31/2018,1211.524265
394714,8/31/2018,1213.758393
394714,9/30/2018,1214.6692
394714,10/31/2018,1214.941319
394714,11/30/2018,1219.122438
394714,12/31/2018,1222.335313
394714,1/31/2019,1225.719545
394714,2/28/2019,1228.995673
394714,3/31/2019,1235.570119
394714,4/30/2019,1243.967363
394714,5/31/2019,1251.355837
394714,6/30/2019,1257.070582
394714,7/31/2019,1260.12315
394714,8/31/2019,1264.271252
394714,9/30/2019,1266.906287
394714,10/31/2019,1267.076459
394714,11/30/2019,1265.528814
394714,12/31/2019,1268.994535
394714,1/31/2020,1273.276541
394714,2/29/2020,1279.575215
394714,3/31/2020,1286.934881
394714,4/30/2020,1287.680772
394714,5/31/2020,1289.914548
394714,6/30/2020,1289.064049
394714,7/31/2020,1299.662665
394714,8/31/2020,1312.400327
394714,9/30/2020,1322.054544
394714,10/31/2020,1330.826857
394714,11/30/2020,1335.442734
394714,12/31/2020,1342.532017
394714,1/31/2021,1352.138027
394714,2/28/2021,1362.21491
394714,3/31/2021,1380.584452
394714,4/30/2021,1403.882043
394714,5/31/2021,1436.054069
394714,6/30/2021,1473.187242
394714,7/31/2021,1513.001354
394714,8/31/2021,1553.16262
394714,9/30/2021,1583.199285
394714,10/31/2021,1606.033971
394714,11/30/2021,1617.210598
394714,12/31/2021,1628.913713
394714,1/31/2022,1635.043821
394714,2/28/2022,1650.443682
394714,3/31/2022,1660.200818
394714,4/30/2022,1679.651895
394714,5/31/2022,1693.352536
394714,6/30/2022,1713.880172
394714,7/31/2022,1727.170716
394714,8/31/2022,1738.40218
394714,9/30/2022,1738.058155
394714,10/31/2022,1739.901826
394714,11/30/2022,1733.074601
394714,12/31/2022,1731.905101
394714,1/31/2023,1726.379592
394714,2/28/2023,1725.888353
394714,3/31/2023,1733.577882
394714,4/30/2023,1741.065522
394714,5/31/2023,1751.735344
394714,6/30/2023,1753.841666
394714,7/31/2023,1759.974148
394714,8/31/2023,1762.479811
394714,9/30/2023,1763.406748
394714,10/31/2023,1754.263012
394714,11/30/2023,1746.690825
394714,12/31/2023,1733.705763
394714,1/31/2024,1736.564577
394714,2/29/2024,1742.748932
394714,3/31/2024,1756.980862
394714,4/30/2024,1761.229198
394714,5/31/2024,1766.502189
394714,6/30/2024,1768.060072
394862,1/31/2015,961.3756908
394862,2/28/2015,946.9627543
394862,3/31/2015,954.9427528
394862,4/30/2015,960.1089031
394862,5/31/2015,968.2796262
394862,6/30/2015,972.3197223
394862,7/31/2015,976.2738411
394862,8/31/2015,973.1774413
394862,9/30/2015,976.2981848
394862,10/31/2015,976.8624022
394862,11/30/2015,974.8531581
394862,12/31/2015,964.4018389
394862,1/31/2016,962.0176469
394862,2/29/2016,968.5999628
394862,3/31/2016,971.8878362
394862,4/30/2016,979.3778034
394862,5/31/2016,988.5549191
394862,6/30/2016,1000.720024
394862,7/31/2016,999.0220038
394862,8/31/2016,991.8215137
394862,9/30/2016,987.1039491
394862,10/31/2016,986.3752841
394862,11/30/2016,988.673954
394862,12/31/2016,993.4047889
394862,1/31/2017,996.8983918
394862,2/28/2017,996.6548596
394862,3/31/2017,999.2091616
394862,4/30/2017,1006.189799
394862,5/31/2017,1015.679839
394862,6/30/2017,1016.950622
394862,7/31/2017,1016.097174
394862,8/31/2017,1012.761999
394862,9/30/2017,1010.817083
394862,10/31/2017,1005.279548
394862,11/30/2017,1005.619665
394862,12/31/2017,1010.651771
394862,1/31/2018,1019.348117
394862,2/28/2018,1024.34716
394862,3/31/2018,1029.47703
394862,4/30/2018,1035.783318
394862,5/31/2018,1042.069634
394862,6/30/2018,1044.200998
394862,7/31/2018,1044.1897
394862,8/31/2018,1041.58226
394862,9/30/2018,1036.046207
394862,10/31/2018,1036.386416
394862,11/30/2018,1032.626532
394862,12/31/2018,1036.476008
394862,1/31/2019,1040.702154
394862,2/28/2019,1051.323247
394862,3/31/2019,1060.778244
394862,4/30/2019,1066.825317
394862,5/31/2019,1071.813294
394862,6/30/2019,1072.917329
394862,7/31/2019,1074.399087
394862,8/31/2019,1073.22725
394862,9/30/2019,1075.628119
394862,10/31/2019,1072.569145
394862,11/30/2019,1073.719353
394862,12/31/2019,1076.091585
394862,1/31/2020,1079.509438
394862,2/29/2020,1087.616936
394862,3/31/2020,1091.323736
394862,4/30/2020,1098.247874
394862,5/31/2020,1098.667086
394862,6/30/2020,1100.417323
394862,7/31/2020,1102.916012
394862,8/31/2020,1104.602187
394862,9/30/2020,1104.931551
394862,10/31/2020,1105.374139
394862,11/30/2020,1105.554528
394862,12/31/2020,1105.874973
394862,1/31/2021,1109.946747
394862,2/28/2021,1118.984087
394862,3/31/2021,1129.744679
394862,4/30/2021,1139.858469
394862,5/31/2021,1147.605999
394862,6/30/2021,1158.85482
394862,7/31/2021,1163.206547
394862,8/31/2021,1171.737778
394862,9/30/2021,1178.795071
394862,10/31/2021,1187.209213
394862,11/30/2021,1191.213308
394862,12/31/2021,1193.285158
394862,1/31/2022,1198.86569
394862,2/28/2022,1205.623932
394862,3/31/2022,1215.924738
394862,4/30/2022,1226.526484
394862,5/31/2022,1238.023951
394862,6/30/2022,1249.659939
394862,7/31/2022,1259.541128
394862,8/31/2022,1271.499517
394862,9/30/2022,1274.058373
394862,10/31/2022,1274.485049
394862,11/30/2022,1275.928119
394862,12/31/2022,1281.632482
394862,1/31/2023,1289.696109
394862,2/28/2023,1292.085477
394862,3/31/2023,1297.850538
394862,4/30/2023,1306.711992
394862,5/31/2023,1314.439277
394862,6/30/2023,1319.214283
394862,7/31/2023,1327.715169
394862,8/31/2023,1335.010438
394862,9/30/2023,1344.757585
394862,10/31/2023,1344.102013
394862,11/30/2023,1350.369296
394862,12/31/2023,1354.748679
394862,1/31/2024,1358.142468
394862,2/29/2024,1354.532198
394862,3/31/2024,1359.360402
394862,4/30/2024,1370.873583
394862,5/31/2024,1384.831091
394862,6/30/2024,1393.755022
